time,X_d,X,Y_d,Y,Z_d,Z,Yaw_d,Yaw
39.09,0.000000,0.008265,0.000000,0.012266,3.000000,2.995362,1.000000,0.489721
39.14,0.000000,-0.000009,0.000000,0.010570,3.000000,3.017642,1.000000,0.495080
39.19,0.000000,-0.002604,0.000000,0.011502,3.000000,2.992093,1.000000,0.498090
39.24,0.000000,0.008771,0.000000,0.010248,3.000000,2.991348,1.000000,0.500665
39.29,0.000000,-0.001484,0.000000,0.011511,3.000000,2.981538,1.000000,0.505610
39.34,0.000000,-0.001522,0.000000,0.011781,3.000000,2.987552,1.000000,0.511370
39.39,0.000000,-0.002277,0.000000,0.013423,3.000000,2.999159,1.000000,0.515629
39.44,0.000000,0.010851,0.000000,0.013661,3.000000,2.999670,1.000000,0.520867
39.49,0.000000,0.006616,0.000000,0.013177,3.000000,2.999505,1.000000,0.522782
39.54,0.000000,0.011124,0.000000,0.015783,3.000000,3.022301,1.000000,0.525613
39.59,0.000000,0.007280,0.000000,0.014868,3.000000,2.985731,1.000000,0.530859
39.64,0.000000,0.003080,0.000000,0.013560,3.000000,2.976629,1.000000,0.536185
39.69,0.000000,0.003275,0.000000,0.020093,3.000000,2.999567,1.000000,0.540071
39.74,0.000000,0.004357,0.000000,0.016808,3.000000,2.986129,1.000000,0.544612
39.79,0.000000,0.004280,0.000000,0.024459,3.000000,3.019268,1.000000,0.547501
39.84,0.000000,-0.001084,0.000000,0.022038,3.000000,2.995991,1.000000,0.552126
39.89,0.000000,0.006607,0.000000,0.013443,3.000000,2.997749,1.000000,0.553784
39.94,0.000000,-0.003912,0.000000,0.016637,3.000000,2.987806,1.000000,0.559893
39.99,0.000000,0.003729,0.000000,0.019910,3.000000,2.999486,1.000000,0.564593
40.04,0.000000,0.009250,0.000000,0.018452,3.000000,3.005110,1.000000,0.569614
40.09,0.000000,0.003188,0.000000,0.011670,3.000000,3.044328,1.000000,0.571295
40.14,0.000000,-0.003117,0.000000,0.018557,3.000000,3.026118,1.000000,0.575190
40.19,0.000000,0.000312,0.000000,0.017413,3.000000,3.019722,1.000000,0.580187
40.24,0.000000,0.009763,0.000000,0.027087,3.000000,3.019368,1.000000,0.583447
40.29,0.000000,0.002502,0.000000,0.013290,3.000000,3.013353,1.000000,0.585779
40.34,0.000000,-0.002460,0.000000,0.026794,3.000000,2.971409,1.000000,0.591212
40.39,0.000000,0.011163,0.000000,0.014035,3.000000,3.024058,1.000000,0.592513
40.44,0.000000,0.003067,0.000000,0.019212,3.000000,3.010771,1.000000,0.596146
40.49,0.000000,0.000356,0.000000,0.015195,3.000000,3.004620,1.000000,0.601700
40.54,0.000000,-0.001269,0.000000,0.023624,3.000000,3.012675,1.000000,0.605740
40.59,0.000000,0.008453,0.000000,0.017845,3.000000,3.022101,1.000000,0.607658
40.64,0.000000,0.005990,0.000000,0.017938,3.000000,2.990627,1.000000,0.612540
40.69,0.000000,0.000012,0.000000,0.017361,3.000000,3.026765,1.000000,0.614954
40.74,0.000000,0.002863,0.000000,0.015580,3.000000,3.000709,1.000000,0.621859
40.79,0.000000,0.000673,0.000000,0.012821,3.000000,3.002767,1.000000,0.622254
40.84,0.000000,0.003815,0.000000,0.016932,3.000000,2.971729,1.000000,0.626930
40.89,0.000000,0.001051,0.000000,0.013065,3.000000,2.974383,1.000000,0.626485
40.94,0.000000,0.007402,0.000000,0.017630,3.000000,2.985440,1.000000,0.632514
40.99,0.000000,-0.005087,0.000000,0.008623,3.000000,3.003992,1.000000,0.633252
41.04,0.000000,-0.003462,0.000000,0.017464,3.000000,2.969436,1.000000,0.638311
41.09,0.000000,0.006322,0.000000,0.013865,3.000000,3.020544,1.000000,0.643347
41.14,0.000000,0.004262,0.000000,0.019604,3.000000,3.024234,1.000000,0.645230
41.19,0.000000,0.008385,0.000000,0.018628,3.000000,3.021008,1.000000,0.649200
41.24,0.000000,0.006685,0.000000,0.019261,3.000000,2.997541,1.000000,0.651257
41.29,0.000000,0.007373,0.000000,0.019912,3.000000,3.025304,1.000000,0.657512
41.34,0.000000,0.003560,0.000000,0.025704,3.000000,3.004885,1.000000,0.659384
41.39,0.000000,0.003889,0.000000,0.023199,3.000000,3.014599,1.000000,0.662991
41.45,0.000000,0.002486,0.000000,0.011545,3.000000,3.056823,1.000000,0.666027
41.50,0.000000,-0.002730,0.000000,0.015900,3.000000,2.990308,1.000000,0.667338
41.55,0.000000,0.001876,0.000000,0.010479,3.000000,2.987127,1.000000,0.672153
41.60,0.000000,0.000399,0.000000,0.027075,3.000000,3.009759,1.000000,0.674853
41.65,0.000000,0.001912,0.000000,0.021707,3.000000,3.030144,1.000000,0.679058
41.70,0.000000,0.005331,0.000000,0.019489,3.000000,2.995564,1.000000,0.681537
41.75,0.000000,0.003176,0.000000,0.021021,3.000000,3.021198,1.000000,0.683792
41.80,0.000000,0.005772,0.000000,0.020033,3.000000,2.999780,1.000000,0.686766
41.85,0.000000,0.008154,0.000000,0.008994,3.000000,2.992986,1.000000,0.688588
41.90,0.000000,-0.002982,0.000000,0.019769,3.000000,3.001384,1.000000,0.693964
41.95,0.000000,-0.003972,0.000000,0.018766,3.000000,3.006657,1.000000,0.694684
42.00,0.000000,-0.004546,0.000000,0.016027,3.000000,3.014197,1.000000,0.697889
42.05,0.000000,0.005066,0.000000,0.014299,3.000000,3.005294,1.000000,0.700051
42.10,0.000000,0.003720,0.000000,0.016503,3.000000,2.988089,1.000000,0.707611
42.15,0.000000,0.004555,0.000000,0.020356,3.000000,3.008023,1.000000,0.706628
42.20,0.000000,0.003292,0.000000,0.019373,3.000000,3.032600,1.000000,0.709926
42.25,0.000000,0.004856,0.000000,0.021146,3.000000,3.012836,1.000000,0.713982
42.30,0.000000,0.005710,0.000000,0.017086,3.000000,3.024901,1.000000,0.714596
42.35,0.000000,-0.004370,0.000000,0.011693,3.000000,3.019773,1.000000,0.716584
42.40,0.000000,0.007507,0.000000,0.014326,3.000000,3.050020,1.000000,0.722123
42.45,0.000000,0.000501,0.000000,0.015174,3.000000,3.005912,1.000000,0.722348
42.50,0.000000,-0.004960,0.000000,0.013271,3.000000,3.014042,1.000000,0.726758
42.55,0.000000,-0.001449,0.000000,0.014739,3.000000,3.007200,1.000000,0.729229
42.60,0.000000,-0.002815,0.000000,0.017296,3.000000,2.999174,1.000000,0.728704
42.65,0.000000,0.006055,0.000000,0.014782,3.000000,3.048481,1.000000,0.732574
42.70,0.000000,-0.000982,0.000000,0.022017,3.000000,2.966244,1.000000,0.735432
42.75,0.000000,-0.004774,0.000000,0.017058,3.000000,3.023801,1.000000,0.739596
42.80,0.000000,-0.004392,0.000000,0.018470,3.000000,3.017093,1.000000,0.741018
42.85,0.000000,0.003906,0.000000,0.014454,3.000000,3.030295,1.000000,0.744528
42.90,0.000000,0.000485,0.000000,0.021087,3.000000,2.999168,1.000000,0.744520
42.95,0.000000,0.013100,0.000000,0.018031,3.000000,2.998380,1.000000,0.746344
43.00,0.000000,-0.005472,0.000000,0.021078,3.000000,2.976019,1.000000,0.752520
43.05,0.000000,-0.006185,0.000000,0.016634,3.000000,2.991764,1.000000,0.754734
43.10,0.000000,0.001394,0.000000,0.019285,3.000000,2.964041,1.000000,0.754802
43.15,0.000000,0.001727,0.000000,0.024494,3.000000,2.994113,1.000000,0.758675
43.20,0.000000,0.002981,0.000000,0.018592,3.000000,3.005245,1.000000,0.760373
43.25,0.000000,0.000684,0.000000,0.014201,3.000000,3.029938,1.000000,0.762244
43.30,0.000000,-0.001623,0.000000,0.014669,3.000000,3.064318,1.000000,0.765952
43.35,0.000000,0.002081,0.000000,0.022236,3.000000,3.008949,1.000000,0.767377
43.40,0.000000,0.007272,0.000000,0.025729,3.000000,3.017986,1.000000,0.768874
43.45,0.000000,0.007818,0.000000,0.016131,3.000000,3.014483,1.000000,0.769770
43.50,0.000000,0.002264,0.000000,0.024538,3.000000,2.983450,1.000000,0.774477
43.55,0.000000,0.001585,0.000000,0.020090,3.000000,2.972436,1.000000,0.778214
43.60,0.000000,0.004069,0.000000,0.021534,3.000000,2.987948,1.000000,0.779647
43.65,0.000000,0.001044,0.000000,0.013450,3.000000,2.995046,1.000000,0.781522
43.70,0.000000,0.007767,0.000000,0.015953,3.000000,3.058450,1.000000,0.781611
43.75,0.000000,0.007437,0.000000,0.011476,3.000000,2.971732,1.000000,0.786274
43.80,0.000000,-0.001553,0.000000,-0.000655,3.000000,3.028852,1.000000,0.788194
43.85,0.000000,0.004229,0.000000,0.013504,3.000000,2.997080,1.000000,0.790111
43.90,0.000000,0.002838,0.000000,0.010285,3.000000,2.986292,1.000000,0.791367
43.95,0.000000,0.005746,0.000000,0.007787,3.000000,3.039750,1.000000,0.795017
44.00,0.000000,0.007394,0.000000,0.005331,3.000000,2.987458,1.000000,0.795959
44.05,0.000000,-0.001218,0.000000,0.027767,3.000000,2.987141,1.000000,0.796634
44.10,0.000000,0.009640,0.000000,0.019610,3.000000,3.006203,1.000000,0.803738
44.15,0.000000,0.008638,0.000000,0.004400,3.000000,2.957960,1.000000,0.801658
44.20,0.000000,0.001824,0.000000,0.008561,3.000000,2.976069,1.000000,0.804327
44.25,0.000000,0.002578,0.000000,0.009373,3.000000,2.995681,1.000000,0.804683
44.30,0.000000,-0.002133,0.000000,0.005534,3.000000,3.005342,1.000000,0.806520
44.36,0.000000,0.008519,0.000000,0.011837,3.000000,2.987756,1.000000,0.809420
44.41,0.000000,0.008519,0.000000,0.011837,3.000000,2.987756,1.000000,0.809420
44.46,0.000000,0.005171,0.000000,0.004816,3.000000,3.028832,1.000000,0.812271
44.51,0.000000,0.004832,0.000000,0.008188,3.000000,2.985378,1.000000,0.814875
44.56,0.000000,0.000496,0.000000,0.008264,3.000000,3.026445,1.000000,0.813527
44.61,0.000000,-0.001196,0.000000,0.009312,3.000000,2.934580,1.000000,0.815179
44.66,0.000000,0.000612,0.000000,0.010111,3.000000,2.997785,1.000000,0.820497
44.71,0.000000,0.003880,0.000000,0.016172,3.000000,2.967793,1.000000,0.823395
44.76,0.000000,0.005732,0.000000,0.023949,3.000000,2.982621,1.000000,0.824553
44.81,0.000000,0.005679,0.000000,0.020587,3.000000,2.966059,1.000000,0.826636
44.86,0.000000,-0.001444,0.000000,0.012949,3.000000,2.993340,1.000000,0.828389
44.91,0.000000,0.004692,0.000000,0.013743,3.000000,2.975856,1.000000,0.829939
44.96,0.000000,0.006395,0.000000,0.018114,3.000000,3.035067,1.000000,0.830646
45.01,0.000000,0.003202,0.000000,0.015021,3.000000,2.988004,1.000000,0.832402
45.06,0.000000,0.001167,0.000000,0.013453,3.000000,2.989291,1.000000,0.835506
45.11,0.000000,0.001861,0.000000,0.011217,3.000000,3.037059,1.000000,0.836430
45.16,0.000000,0.010618,0.000000,0.020948,3.000000,2.987170,1.000000,0.838201
45.21,0.000000,0.008796,0.000000,0.014674,3.000000,2.980751,1.000000,0.839738
45.26,0.000000,-0.000932,0.000000,0.014357,3.000000,2.979075,1.000000,0.840692
45.31,0.000000,-0.000142,0.000000,0.022463,3.000000,3.001356,1.000000,0.843301
45.36,0.000000,-0.003227,0.000000,0.019488,3.000000,2.987959,1.000000,0.842867
45.41,0.000000,0.003826,0.000000,0.018739,3.000000,2.999978,1.000000,0.843585
45.46,0.000000,0.009963,0.000000,0.020129,3.000000,2.980216,1.000000,0.844165
45.51,0.000000,0.005652,0.000000,0.022408,3.000000,2.973657,1.000000,0.849864
45.56,0.000000,0.000017,0.000000,0.020600,3.000000,2.995258,1.000000,0.850881
45.61,0.000000,0.010533,0.000000,0.009961,3.000000,2.982657,1.000000,0.854977
45.66,0.000000,0.007974,0.000000,0.020676,3.000000,2.994486,1.000000,0.853134
45.71,0.000000,0.016202,0.000000,0.017235,3.000000,2.985464,1.000000,0.853760
45.76,0.000000,0.003371,0.000000,0.022729,3.000000,2.979164,1.000000,0.856731
45.81,0.000000,0.003949,0.000000,0.017609,3.000000,2.974915,1.000000,0.858690
45.86,0.000000,0.006970,0.000000,0.017454,3.000000,2.974950,1.000000,0.861341
45.91,0.000000,0.002516,0.000000,0.022710,3.000000,2.985472,1.000000,0.861967
45.96,0.000000,0.000058,0.000000,0.022408,3.000000,2.989149,1.000000,0.862587
46.01,0.000000,0.004436,0.000000,0.025804,3.000000,2.987506,1.000000,0.865260
46.06,0.000000,0.014097,0.000000,0.019656,3.000000,2.983933,1.000000,0.864374
46.11,0.000000,0.010803,0.000000,0.014293,3.000000,2.973945,1.000000,0.865782
46.16,0.000000,0.006018,0.000000,0.017620,3.000000,2.977684,1.000000,0.866567
46.21,0.000000,0.006070,0.000000,0.015869,3.000000,2.975738,1.000000,0.869168
46.26,0.000000,-0.001848,0.000000,0.014280,3.000000,3.004295,1.000000,0.870928
46.31,0.000000,-0.000886,0.000000,0.016784,3.000000,3.002264,1.000000,0.871998
46.36,0.000000,0.002166,0.000000,0.019652,3.000000,2.981115,1.000000,0.872629
46.41,0.000000,0.000315,0.000000,0.029889,3.000000,2.982688,1.000000,0.876176
46.46,0.000000,0.003020,0.000000,0.019744,3.000000,3.046659,1.000000,0.876014
46.51,0.000000,0.001570,0.000000,0.018668,3.000000,2.956049,1.000000,0.875748
46.56,0.000000,0.000964,0.000000,0.012699,3.000000,2.980605,1.000000,0.879716
46.61,0.000000,-0.004155,0.000000,0.004138,3.000000,2.985533,1.000000,0.879658
46.66,0.000000,-0.004216,0.000000,0.004313,3.000000,2.990339,1.000000,0.880809
46.71,0.000000,0.000485,0.000000,0.022432,3.000000,2.982883,1.000000,0.882818
46.76,0.000000,-0.008988,0.000000,0.012596,3.000000,3.014108,1.000000,0.884285
46.81,0.000000,0.003110,0.000000,0.008545,3.000000,2.983961,1.000000,0.884355
46.86,0.000000,-0.001911,0.000000,0.010449,3.000000,2.976924,1.000000,0.887286
46.91,0.000000,0.002756,0.000000,0.006709,3.000000,2.982492,1.000000,0.886125
46.96,0.000000,0.006029,0.000000,0.020531,3.000000,2.984486,1.000000,0.886411
47.01,0.000000,0.000516,0.000000,0.018486,3.000000,3.004911,1.000000,0.889472
47.06,0.000000,-0.003713,0.000000,0.018538,3.000000,2.971427,1.000000,0.891603
47.11,0.000000,-0.003764,0.000000,0.020769,3.000000,2.958988,1.000000,0.890537
47.16,0.000000,0.007638,0.000000,0.021172,3.000000,2.984498,1.000000,0.894091
47.22,0.000000,0.001952,0.000000,0.013529,3.000000,2.979595,1.000000,0.895541
47.27,0.000000,-0.002351,0.000000,0.016130,3.000000,2.995066,1.000000,0.896542
47.32,0.000000,-0.004936,0.000000,0.019584,3.000000,2.996075,1.000000,0.898547
47.37,0.000000,0.004441,0.000000,0.020039,3.000000,2.996910,1.000000,0.894824
47.42,0.000000,0.003361,0.000000,0.011508,3.000000,3.028297,1.000000,0.896622
47.47,0.000000,0.004067,0.000000,0.019478,3.000000,2.996986,1.000000,0.897003
47.52,0.000000,0.014667,0.000000,0.027030,3.000000,2.991690,1.000000,0.899943
47.57,0.000000,0.000478,0.000000,0.019273,3.000000,2.975906,1.000000,0.901800
47.62,0.000000,0.003346,0.000000,0.023725,3.000000,2.954266,1.000000,0.903391
47.67,0.000000,0.000978,0.000000,0.021855,3.000000,2.999507,1.000000,0.903556
47.72,0.000000,-0.002819,0.000000,0.021189,3.000000,2.978255,1.000000,0.902967
47.77,0.000000,-0.001804,0.000000,0.012588,3.000000,2.978671,1.000000,0.906026
47.82,0.000000,-0.001903,0.000000,0.023393,3.000000,2.979645,1.000000,0.906762
47.87,0.000000,-0.001505,0.000000,0.019247,3.000000,3.029747,1.000000,0.907237
47.92,0.000000,0.007765,0.000000,0.017837,3.000000,2.983626,1.000000,0.907980
47.97,0.000000,0.009450,0.000000,0.015803,3.000000,3.038019,1.000000,0.908375
48.02,0.000000,0.013684,0.000000,0.024658,3.000000,3.003163,1.000000,0.908767
48.07,0.000000,0.009221,0.000000,0.019893,3.000000,3.017450,1.000000,0.911202
48.12,0.000000,-0.002115,0.000000,0.012777,3.000000,2.992833,1.000000,0.911959
48.17,0.000000,0.008756,0.000000,0.020134,3.000000,3.004863,1.000000,0.913548
48.22,0.000000,0.010142,0.000000,0.022027,3.000000,2.989856,1.000000,0.914982
48.27,0.000000,0.007156,0.000000,0.025987,3.000000,3.000603,1.000000,0.914997
48.32,0.000000,0.000363,0.000000,0.026130,3.000000,3.022565,1.000000,0.913902
48.37,0.000000,0.001002,0.000000,0.020395,3.000000,3.016478,1.000000,0.918911
48.42,0.000000,-0.002539,0.000000,0.019711,3.000000,2.998344,1.000000,0.919738
48.47,0.000000,-0.004179,0.000000,0.019413,3.000000,2.976395,1.000000,0.921073
48.52,0.000000,-0.001714,0.000000,0.021635,3.000000,2.951645,1.000000,0.919714
48.57,0.000000,0.001752,0.000000,0.017114,3.000000,2.991740,1.000000,0.920112
48.62,0.000000,-0.000436,0.000000,0.023606,3.000000,3.036443,1.000000,0.922848
48.67,0.000000,-0.000121,0.000000,0.027704,3.000000,2.991983,1.000000,0.922931
48.72,0.000000,-0.003269,0.000000,0.020050,3.000000,3.006545,1.000000,0.924621
48.77,0.000000,-0.001956,0.000000,0.022888,3.000000,2.992142,1.000000,0.924360
48.82,0.000000,-0.001544,0.000000,0.023744,3.000000,3.017171,1.000000,0.922406
48.87,0.000000,-0.004998,0.000000,0.023276,3.000000,3.011156,1.000000,0.925300
48.92,0.000000,0.001201,0.000000,0.018251,3.000000,3.002311,1.000000,0.925620
48.97,0.000000,0.003488,0.000000,0.018090,3.000000,2.996032,1.000000,0.926119
49.02,0.000000,-0.002068,0.000000,0.019298,3.000000,2.993210,1.000000,0.927743
49.07,0.000000,-0.003146,0.000000,0.026103,3.000000,2.992650,1.000000,0.929572
49.12,0.000000,-0.006895,0.000000,0.021878,3.000000,2.954922,1.000000,0.929132
49.17,0.000000,-0.015367,0.000000,0.012962,3.000000,2.992025,1.000000,0.930409
49.22,0.000000,-0.001013,0.000000,0.029064,3.000000,3.063949,1.000000,0.931126
49.27,0.000000,-0.000311,0.000000,0.020401,3.000000,3.103355,1.000000,0.931897
49.32,0.000000,0.002595,0.000000,0.017167,3.000000,3.014597,1.000000,0.929498
49.37,0.000000,-0.003705,0.000000,0.027284,3.000000,2.997964,1.000000,0.932869
49.42,0.000000,-0.001957,0.000000,0.027117,3.000000,3.022857,1.000000,0.935789
49.47,0.000000,-0.003430,0.000000,0.027144,3.000000,2.993312,1.000000,0.936161
49.52,0.000000,-0.006501,0.000000,0.016905,3.000000,3.000591,1.000000,0.934800
49.57,0.000000,-0.005335,0.000000,0.020206,3.000000,2.995828,1.000000,0.935470
49.62,0.000000,-0.001161,0.000000,0.023161,3.000000,3.028355,1.000000,0.935540
49.67,0.000000,0.002433,0.000000,0.019735,3.000000,3.005654,1.000000,0.935242
49.72,0.000000,-0.000265,0.000000,0.026246,3.000000,3.013868,1.000000,0.938289
49.77,0.000000,-0.002447,0.000000,0.024202,3.000000,3.006713,1.000000,0.938595
49.82,0.000000,-0.007438,0.000000,0.025874,3.000000,2.996011,1.000000,0.938879
49.87,0.000000,-0.005563,0.000000,0.026417,3.000000,3.000570,1.000000,0.937739
49.92,0.000000,-0.001365,0.000000,0.027890,3.000000,2.972105,1.000000,0.939943
49.97,0.000000,-0.007001,0.000000,0.028426,3.000000,3.022359,1.000000,0.941952
50.02,0.000000,-0.011085,0.000000,0.018047,3.000000,3.007051,1.000000,0.940530
50.08,0.000000,-0.016134,0.000000,0.018246,3.000000,2.996376,1.000000,0.940983
50.13,0.000000,-0.015183,0.000000,0.024469,3.000000,2.998617,1.000000,0.943342
50.18,0.000000,-0.003816,0.000000,0.023642,3.000000,3.003656,1.000000,0.947052
50.23,0.000000,-0.014848,0.000000,0.029860,3.000000,3.012705,1.000000,0.945127
50.28,0.000000,-0.011054,0.000000,0.024068,3.000000,2.997196,1.000000,0.945424
50.33,0.000000,-0.017669,0.000000,0.027608,3.000000,3.001513,1.000000,0.945676
50.38,0.000000,-0.018535,0.000000,0.027674,3.000000,2.995895,1.000000,0.943972
50.43,0.000000,-0.005998,0.000000,0.018908,3.000000,3.032545,1.000000,0.947979
50.48,0.000000,-0.003465,0.000000,0.029082,3.000000,3.003498,1.000000,0.948814
50.53,0.000000,-0.022362,0.000000,0.032376,3.000000,3.052916,1.000000,0.952404
50.58,0.000000,-0.020624,0.000000,0.027227,3.000000,3.001915,1.000000,0.952848
50.63,0.000000,-0.005153,0.000000,0.022835,3.000000,2.995771,1.000000,0.953192
50.73,0.000000,-0.007514,0.000000,0.024891,3.000000,2.997956,-1.000000,0.952214
50.78,0.000000,-0.024434,0.000000,0.031187,3.000000,3.014494,-1.000000,0.951215
50.83,0.000000,-0.017191,0.000000,0.024715,3.000000,2.998417,-1.000000,0.951434
50.88,0.000000,-0.019015,0.000000,0.023676,3.000000,2.999085,-1.000000,0.951656
50.93,0.000000,-0.011136,0.000000,0.019886,3.000000,3.004043,-1.000000,0.951805
50.98,0.000000,-0.010700,0.000000,0.020324,3.000000,3.029294,-1.000000,0.948014
51.03,0.000000,-0.014557,0.000000,0.020593,3.000000,3.007736,-1.000000,0.945155
51.08,0.000000,-0.011632,0.000000,0.019318,3.000000,3.003553,-1.000000,0.938855
51.13,0.000000,-0.011626,0.000000,0.014814,3.000000,3.001870,-1.000000,0.934585
51.18,0.000000,-0.019525,0.000000,0.024315,3.000000,3.005215,-1.000000,0.932005
51.23,0.000000,-0.014617,0.000000,0.025677,3.000000,3.003970,-1.000000,0.928291
51.28,0.000000,-0.012896,0.000000,0.024022,3.000000,3.014012,-1.000000,0.925387
51.33,0.000000,-0.014671,0.000000,0.021434,3.000000,3.017562,-1.000000,0.924575
51.38,0.000000,-0.018437,0.000000,0.025765,3.000000,3.006418,-1.000000,0.923974
51.43,0.000000,-0.004878,0.000000,0.019924,3.000000,2.997141,-1.000000,0.923438
51.48,0.000000,-0.015070,0.000000,0.028927,3.000000,2.997454,-1.000000,0.903572
51.53,0.000000,-0.015071,0.000000,0.029078,3.000000,2.984024,-1.000000,0.904469
51.58,0.000000,-0.015073,0.000000,0.033324,3.000000,3.004540,-1.000000,0.903176
51.63,0.000000,-0.010864,0.000000,0.025496,3.000000,3.006592,-1.000000,0.898562
51.68,0.000000,-0.009838,0.000000,0.023518,3.000000,2.997270,-1.000000,0.897080
51.73,0.000000,-0.022517,0.000000,0.035049,3.000000,2.995800,-1.000000,0.883341
51.78,0.000000,-0.022856,0.000000,0.025329,3.000000,3.003066,-1.000000,0.876057
51.83,0.000000,-0.019760,0.000000,0.019021,3.000000,2.966094,-1.000000,0.868618
51.88,0.000000,-0.013827,0.000000,0.031489,3.000000,3.023287,-1.000000,0.865253
51.93,0.000000,-0.016306,0.000000,0.027670,3.000000,3.008460,-1.000000,0.863788
51.98,0.000000,-0.014903,0.000000,0.023935,3.000000,3.000314,-1.000000,0.851118
52.03,0.000000,-0.016867,0.000000,0.024664,3.000000,3.019597,-1.000000,0.842935
52.08,0.000000,-0.024346,0.000000,0.023772,3.000000,2.985356,-1.000000,0.840617
52.13,0.000000,-0.021227,0.000000,0.029070,3.000000,3.004975,-1.000000,0.832024
52.18,0.000000,-0.015999,0.000000,0.030095,3.000000,3.022250,-1.000000,0.826833
52.23,0.000000,-0.022900,0.000000,0.027735,3.000000,2.984294,-1.000000,0.818512
