time,velX_d,velX,velY_d,velY,z_d,z,velYaw_d,velYaw
136.70,0.129254,0.190745,-0.113862,-0.054121,3.432111,3.060423,0.000207,-0.000097
136.71,0.129254,0.190632,-0.113862,-0.054233,3.432129,3.060423,0.000207,-0.000094
136.71,0.137443,0.190521,-0.111274,-0.054344,3.432192,3.060423,-0.001190,-0.000084
136.72,0.137443,0.190446,-0.111274,-0.054419,3.432255,3.060423,-0.001190,-0.000115
136.73,0.137443,0.189671,-0.111274,-0.054264,3.432317,3.060732,-0.001190,-0.000133
136.74,0.137443,0.189630,-0.111274,-0.054305,3.432380,3.060732,-0.001190,-0.000138
136.74,0.137443,0.189591,-0.111274,-0.054344,3.432443,3.060732,-0.001190,-0.000135
136.75,0.137443,0.189546,-0.111274,-0.054389,3.432506,3.060732,-0.001190,-0.000125
136.76,0.137443,0.188774,-0.111274,-0.054239,3.432569,3.061034,-0.001190,-0.000112
136.76,0.128698,0.188704,-0.111495,-0.054309,3.432565,3.061034,-0.000036,-0.000095
136.77,0.128698,0.188610,-0.111495,-0.054403,3.432561,3.061034,-0.000036,-0.000064
136.78,0.128698,0.188493,-0.111495,-0.054520,3.432557,3.061034,-0.000036,-0.000036
136.79,0.128698,0.187612,-0.111495,-0.054438,3.432553,3.061330,-0.000036,-0.000013
136.80,0.128698,0.187464,-0.111495,-0.054586,3.432548,3.061330,-0.000036,0.000006
136.80,0.127883,0.187307,-0.111875,-0.054743,3.432549,3.061330,0.001274,0.000019
136.81,0.127883,0.187144,-0.111875,-0.054905,3.432550,3.061330,0.001274,0.000045
136.82,0.127883,0.186235,-0.111875,-0.054848,3.432550,3.061624,0.001274,0.000063
136.83,0.127883,0.186075,-0.111875,-0.055008,3.432551,3.061624,0.001274,0.000079
136.84,0.127883,0.185923,-0.111875,-0.055160,3.432551,3.061624,0.001274,0.000090
136.85,0.127883,0.185780,-0.111875,-0.055302,3.432552,3.061624,0.001274,0.000096
136.86,0.127883,0.184917,-0.111875,-0.055214,3.432553,3.061915,0.001274,0.000100
136.87,0.127869,0.184798,-0.111197,-0.055333,3.432593,3.061915,-0.000125,0.000106
136.88,0.127869,0.184695,-0.111197,-0.055435,3.432633,3.061915,-0.000125,0.000087
136.89,0.127869,0.184607,-0.111197,-0.055523,3.432673,3.061915,-0.000125,0.000070
136.90,0.127869,0.183815,-0.111197,-0.055384,3.432713,3.062205,-0.000125,0.000056
136.91,0.127869,0.183745,-0.111197,-0.055454,3.432754,3.062205,-0.000125,0.000048
136.92,0.122339,0.183677,-0.111477,-0.055521,3.432778,3.062205,0.000292,0.000042
136.93,0.122339,0.183601,-0.111477,-0.055598,3.432803,3.062205,0.000292,0.000047
136.94,0.122339,0.182803,-0.111477,-0.055470,3.432828,3.062494,0.000292,0.000054
136.95,0.122339,0.182702,-0.111477,-0.055571,3.432852,3.062494,0.000292,0.000064
136.95,0.122339,0.182587,-0.111477,-0.055686,3.432877,3.062494,0.000292,0.000074
136.96,0.124904,0.182459,-0.110892,-0.055814,3.432891,3.062494,-0.000190,0.000084
136.97,0.124904,0.181628,-0.110892,-0.055728,3.432904,3.062783,-0.000190,0.000079
136.98,0.124904,0.181495,-0.110892,-0.055862,3.432918,3.062783,-0.000190,0.000077
136.99,0.124904,0.181358,-0.110892,-0.055999,3.432932,3.062783,-0.000190,0.000075
136.99,0.124904,0.181217,-0.110892,-0.056139,3.432946,3.062783,-0.000190,0.000072
137.00,0.124904,0.180396,-0.110892,-0.056071,3.432960,3.063072,-0.000190,0.000069
137.01,0.124904,0.180250,-0.110892,-0.056217,3.432973,3.063072,-0.000190,0.000069
137.01,0.117059,0.180101,-0.108141,-0.056367,3.433016,3.063072,-0.000601,0.000068
137.02,0.117059,0.179974,-0.108141,-0.056493,3.433058,3.063072,-0.000601,0.000027
137.03,0.117059,0.179178,-0.108141,-0.056386,3.433100,3.063360,-0.000601,-0.000006
137.03,0.117059,0.179077,-0.108141,-0.056487,3.433142,3.063360,-0.000601,-0.000029
137.04,0.117059,0.178978,-0.108141,-0.056586,3.433184,3.063360,-0.000601,-0.000044
137.05,0.117059,0.178875,-0.108141,-0.056688,3.433227,3.063360,-0.000601,-0.000053
137.06,0.118168,0.178069,-0.110671,-0.056579,3.433169,3.063649,0.000308,-0.000056
137.06,0.118168,0.177915,-0.110671,-0.056733,3.433111,3.063649,0.000308,-0.000010
137.07,0.118168,0.177722,-0.110671,-0.056926,3.433054,3.063649,0.000308,0.000031
137.08,0.118168,0.177498,-0.110671,-0.057150,3.432996,3.063649,0.000308,0.000066
137.09,0.118168,0.176571,-0.110671,-0.057178,3.432939,3.063937,0.000308,0.000093
137.10,0.118168,0.176308,-0.110671,-0.057441,3.432881,3.063937,0.000308,0.000114
137.11,0.114855,0.176037,-0.111228,-0.057712,3.432896,3.063937,-0.000703,0.000126
137.11,0.114855,0.175755,-0.111228,-0.057994,3.432912,3.063937,-0.000703,0.000127
137.12,0.114855,0.174786,-0.111228,-0.058051,3.432927,3.064222,-0.000703,0.000119
137.14,0.114855,0.174507,-0.111228,-0.058330,3.432942,3.064222,-0.000703,0.000107
137.14,0.114855,0.174239,-0.111228,-0.058597,3.432958,3.064222,-0.000703,0.000088
137.15,0.110792,0.173989,-0.109208,-0.058848,3.432962,3.064222,-0.000162,0.000065
137.16,0.110792,0.173085,-0.109208,-0.058822,3.432966,3.064505,-0.000162,0.000019
137.18,0.110792,0.172912,-0.109208,-0.058995,3.432971,3.064505,-0.000162,-0.000018
137.18,0.110792,0.172769,-0.109208,-0.059137,3.432975,3.064505,-0.000162,-0.000049
137.19,0.110792,0.172650,-0.109208,-0.059257,3.432979,3.064505,-0.000162,-0.000072
137.20,0.112869,0.171841,-0.110304,-0.059116,3.432995,3.064785,-0.000298,-0.000087
137.21,0.112869,0.171734,-0.110304,-0.059223,3.433011,3.064785,-0.000298,-0.000079
137.22,0.112869,0.171620,-0.110304,-0.059337,3.433027,3.064785,-0.000298,-0.000067
137.23,0.112869,0.171497,-0.110304,-0.059460,3.433042,3.064785,-0.000298,-0.000053
137.24,0.112869,0.170672,-0.110304,-0.059352,3.433058,3.065061,-0.000298,-0.000039
137.25,0.112869,0.170530,-0.110304,-0.059494,3.433074,3.065061,-0.000298,-0.000023
137.26,0.112869,0.170378,-0.110304,-0.059646,3.433090,3.065061,-0.000298,-0.000009
137.26,0.106542,0.170221,-0.111188,-0.059803,3.433095,3.065061,-0.000343,0.000001
137.27,0.106542,0.169346,-0.111188,-0.059735,3.433101,3.065333,-0.000343,0.000020
137.28,0.106542,0.169151,-0.111188,-0.059931,3.433107,3.065333,-0.000343,0.000035
137.29,0.106542,0.168945,-0.111188,-0.060136,3.433113,3.065333,-0.000343,0.000043
137.30,0.106542,0.168736,-0.111188,-0.060346,3.433119,3.065333,-0.000343,0.000044
137.30,0.106542,0.167820,-0.111188,-0.060297,3.433125,3.065602,-0.000343,0.000039
137.31,0.106542,0.167619,-0.111188,-0.060498,3.433131,3.065602,-0.000343,0.000032
137.31,0.102347,0.167428,-0.106199,-0.060689,3.433093,3.065602,0.000182,0.000020
137.32,0.102347,0.167306,-0.106199,-0.060811,3.433054,3.065602,0.000182,-0.000052
137.33,0.102347,0.166526,-0.106199,-0.060615,3.433016,3.065868,0.000182,-0.000110
137.34,0.102347,0.166502,-0.106199,-0.060638,3.432978,3.065868,0.000182,-0.000150
137.34,0.102347,0.166505,-0.106199,-0.060636,3.432940,3.065868,0.000182,-0.000174
137.35,0.102347,0.166519,-0.106199,-0.060622,3.432901,3.065868,0.000182,-0.000183
137.36,0.105508,0.165814,-0.110711,-0.060348,3.432884,3.066132,0.000130,-0.000177
137.37,0.105508,0.165760,-0.110711,-0.060402,3.432866,3.066132,0.000130,-0.000100
137.38,0.105508,0.165644,-0.110711,-0.060518,3.432848,3.066132,0.000130,-0.000028
137.39,0.105508,0.165474,-0.110711,-0.060688,3.432831,3.066132,0.000130,0.000034
137.39,0.105508,0.164575,-0.110711,-0.060648,3.432813,3.066392,0.000130,0.000084
137.41,0.105508,0.164332,-0.110711,-0.060892,3.432795,3.066392,0.000130,0.000123
137.41,0.097495,0.164070,-0.111410,-0.061153,3.432786,3.066392,0.001199,0.000147
137.42,0.097495,0.163787,-0.111410,-0.061436,3.432777,3.066392,0.001199,0.000178
137.43,0.097495,0.162798,-0.111410,-0.061463,3.432768,3.066650,0.001199,0.000195
137.44,0.097495,0.162510,-0.111410,-0.061751,3.432759,3.066650,0.001199,0.000202
137.45,0.097495,0.162233,-0.111410,-0.062028,3.432750,3.066650,0.001199,0.000198
137.46,0.095962,0.161977,-0.108049,-0.062284,3.432761,3.066650,-0.000350,0.000187
137.47,0.095962,0.161071,-0.108049,-0.062207,3.432771,3.066905,-0.000350,0.000113
137.48,0.095962,0.160926,-0.108049,-0.062353,3.432782,3.066905,-0.000350,0.000050
137.49,0.095962,0.160823,-0.108049,-0.062455,3.432793,3.066905,-0.000350,-0.000003
137.50,0.095962,0.160753,-0.108049,-0.062525,3.432803,3.066905,-0.000350,-0.000044
137.51,0.099464,0.159997,-0.110212,-0.062299,3.432790,3.067158,-0.000226,-0.000072
137.52,0.099464,0.159935,-0.110212,-0.062362,3.432777,3.067158,-0.000226,-0.000055
137.53,0.099464,0.159855,-0.110212,-0.062441,3.432763,3.067158,-0.000226,-0.000033
137.53,0.099464,0.159756,-0.110212,-0.062540,3.432750,3.067158,-0.000226,-0.000010
137.54,0.099464,0.158959,-0.110212,-0.062393,3.432737,3.067407,-0.000226,0.000013
137.55,0.099464,0.158821,-0.110212,-0.062532,3.432724,3.067407,-0.000226,0.000038
137.56,0.099464,0.158666,-0.110212,-0.062686,3.432710,3.067407,-0.000226,0.000058
137.57,0.095188,0.158499,-0.107897,-0.062853,3.432710,3.067407,-0.000095,0.000074
137.57,0.095188,0.157667,-0.107897,-0.062734,3.432709,3.067652,-0.000095,0.000056
137.58,0.095188,0.157527,-0.107897,-0.062874,3.432708,3.067652,-0.000095,0.000042
137.59,0.095188,0.157398,-0.107897,-0.063003,3.432707,3.067652,-0.000095,0.000030
137.59,0.095188,0.157279,-0.107897,-0.063123,3.432706,3.067652,-0.000095,0.000020
137.60,0.095188,0.156476,-0.107897,-0.062958,3.432706,3.067894,-0.000095,0.000013
137.61,0.095188,0.156366,-0.107897,-0.063068,3.432705,3.067894,-0.000095,0.000011
137.62,0.094046,0.156256,-0.105588,-0.063177,3.432694,3.067894,-0.000319,0.000011
137.62,0.094046,0.156172,-0.105588,-0.063261,3.432683,3.067894,-0.000319,-0.000019
137.63,0.094046,0.155420,-0.105588,-0.063050,3.432672,3.068131,-0.000319,-0.000041
137.64,0.094046,0.155362,-0.105588,-0.063107,3.432661,3.068131,-0.000319,-0.000052
137.65,0.094046,0.155307,-0.105588,-0.063162,3.432649,3.068131,-0.000319,-0.000057
137.66,0.089295,0.155249,-0.103719,-0.063220,3.432602,3.068131,-0.000024,-0.000055
137.67,0.089295,0.154512,-0.103719,-0.062990,3.432555,3.068366,-0.000024,-0.000070
137.68,0.089295,0.154462,-0.103719,-0.063040,3.432508,3.068366,-0.000024,-0.000072
137.69,0.089295,0.154404,-0.103719,-0.063098,3.432460,3.068366,-0.000024,-0.000067
137.70,0.089295,0.154334,-0.103719,-0.063168,3.432413,3.068366,-0.000024,-0.000057
137.71,0.083778,0.153554,-0.104007,-0.062969,3.432391,3.068598,-0.000405,-0.000043
137.72,0.083778,0.153437,-0.104007,-0.063086,3.432369,3.068598,-0.000405,-0.000023
137.73,0.083778,0.153290,-0.104007,-0.063233,3.432347,3.068598,-0.000405,-0.000004
137.74,0.083778,0.153117,-0.104007,-0.063407,3.432326,3.068598,-0.000405,0.000012
137.75,0.083778,0.152215,-0.104007,-0.063310,3.432304,3.068828,-0.000405,0.000024
137.76,0.083778,0.152000,-0.104007,-0.063525,3.432282,3.068828,-0.000405,0.000034
137.77,0.097729,0.151770,-0.105958,-0.063754,3.432221,3.068828,-0.000514,0.000040
137.78,0.097729,0.151531,-0.105958,-0.063994,3.432159,3.068828,-0.000514,0.000062
137.78,0.097729,0.150621,-0.105958,-0.063951,3.432098,3.069055,-0.000514,0.000074
137.80,0.097729,0.150387,-0.105958,-0.064186,3.432037,3.069055,-0.000514,0.000079
137.80,0.097729,0.150166,-0.105958,-0.064407,3.431976,3.069055,-0.000514,0.000075
137.81,0.085719,0.149967,-0.105219,-0.064606,3.431947,3.069055,-0.000480,0.000064
137.82,0.085719,0.149131,-0.105219,-0.064507,3.431918,3.069275,-0.000480,0.000039
137.83,0.085719,0.148965,-0.105219,-0.064673,3.431889,3.069275,-0.000480,0.000015
137.83,0.085719,0.148818,-0.105219,-0.064821,3.431861,3.069275,-0.000480,-0.000010
137.84,0.085719,0.148687,-0.105219,-0.064951,3.431832,3.069275,-0.000480,-0.000034
137.85,0.085719,0.147888,-0.105219,-0.064767,3.431803,3.069490,-0.000480,-0.000056
137.85,0.085719,0.147784,-0.105219,-0.064871,3.431775,3.069490,-0.000480,-0.000071
137.86,0.083517,0.147688,-0.101894,-0.064967,3.431780,3.069490,-0.000466,-0.000083
137.87,0.083517,0.147632,-0.101894,-0.065022,3.431786,3.069490,-0.000466,-0.000135
137.87,0.083517,0.146925,-0.101894,-0.064748,3.431791,3.069701,-0.000466,-0.000173
137.88,0.083517,0.146914,-0.101894,-0.064759,3.431797,3.069701,-0.000466,-0.000195
137.89,0.083517,0.146909,-0.101894,-0.064764,3.431802,3.069701,-0.000466,-0.000204
137.90,0.083517,0.146899,-0.101894,-0.064774,3.431808,3.069701,-0.000466,-0.000203
137.91,0.083517,0.146200,-0.101894,-0.064497,3.431813,3.069908,-0.000466,-0.000194
137.92,0.075760,0.146159,-0.104534,-0.064539,3.431817,3.069908,-0.000270,-0.000175
137.92,0.075760,0.146052,-0.104534,-0.064645,3.431821,3.069908,-0.000270,-0.000116
137.93,0.075760,0.145888,-0.104534,-0.064809,3.431825,3.069908,-0.000270,-0.000064
137.94,0.075760,0.144991,-0.104534,-0.064717,3.431829,3.070113,-0.000270,-0.000022
137.95,0.075760,0.144739,-0.104534,-0.064969,3.431833,3.070113,-0.000270,0.000011
137.96,0.081659,0.144460,-0.106093,-0.065249,3.431835,3.070113,0.000584,0.000032
137.97,0.081659,0.144157,-0.106093,-0.065551,3.431837,3.070113,0.000584,0.000067
137.98,0.081659,0.143177,-0.106093,-0.065556,3.431839,3.070316,0.000584,0.000087
138.00,0.081659,0.142869,-0.106093,-0.065863,3.431842,3.070316,0.000584,0.000097
138.00,0.081659,0.142575,-0.106093,-0.066157,3.431844,3.070316,0.000584,0.000095
138.01,0.075998,0.142304,-0.102621,-0.066429,3.431815,3.070316,-0.000042,0.000083
138.02,0.075998,0.141427,-0.102621,-0.066332,3.431786,3.070514,-0.000042,0.000014
138.03,0.075998,0.141265,-0.102621,-0.066493,3.431757,3.070514,-0.000042,-0.000045
138.04,0.075998,0.141147,-0.102621,-0.066611,3.431728,3.070514,-0.000042,-0.000094
138.05,0.075998,0.141064,-0.102621,-0.066694,3.431699,3.070514,-0.000042,-0.000132
138.06,0.074224,0.140328,-0.100727,-0.066432,3.431700,3.070707,-0.000093,-0.000157
138.07,0.074224,0.140300,-0.100727,-0.066459,3.431701,3.070707,-0.000093,-0.000191
138.08,0.074224,0.140290,-0.100727,-0.066470,3.431702,3.070707,-0.000093,-0.000208
138.08,0.074224,0.140284,-0.100727,-0.066476,3.431703,3.070707,-0.000093,-0.000211
138.09,0.074224,0.139592,-0.100727,-0.066167,3.431704,3.070897,-0.000093,-0.000201
138.10,0.074224,0.139562,-0.100727,-0.066197,3.431705,3.070897,-0.000093,-0.000176
138.11,0.074224,0.139507,-0.100727,-0.066252,3.431706,3.070897,-0.000093,-0.000145
138.11,0.071636,0.139427,-0.101609,-0.066333,3.431703,3.070897,-0.000587,-0.000112
138.12,0.071636,0.138633,-0.101609,-0.066135,3.431699,3.071082,-0.000587,-0.000072
138.13,0.071636,0.138471,-0.101609,-0.066296,3.431695,3.071082,-0.000587,-0.000032
138.13,0.071636,0.138277,-0.101609,-0.066490,3.431691,3.071082,-0.000587,-0.000002
138.14,0.071636,0.138059,-0.101609,-0.066708,3.431688,3.071082,-0.000587,0.000020
138.15,0.071636,0.137154,-0.101609,-0.066613,3.431684,3.071263,-0.000587,0.000031
138.16,0.071636,0.136915,-0.101609,-0.066853,3.431680,3.071263,-0.000587,0.000037
138.16,0.065991,0.136676,-0.100640,-0.067091,3.431721,3.071263,0.000120,0.000033
138.17,0.065991,0.136448,-0.100640,-0.067319,3.431762,3.071263,0.000120,0.000016
138.18,0.065991,0.135553,-0.100640,-0.067194,3.431803,3.071439,0.000120,-0.000003
138.19,0.065991,0.135355,-0.100640,-0.067391,3.431844,3.071439,0.000120,-0.000020
138.20,0.065991,0.135172,-0.100640,-0.067574,3.431885,3.071439,0.000120,-0.000037
138.21,0.065991,0.135004,-0.100640,-0.067742,3.431926,3.071439,0.000120,-0.000053
138.22,0.068582,0.134162,-0.099263,-0.067550,3.431930,3.071613,0.000151,-0.000067
138.23,0.068582,0.134037,-0.099263,-0.067676,3.431933,3.071613,0.000151,-0.000091
138.23,0.068582,0.133934,-0.099263,-0.067779,3.431937,3.071613,0.000151,-0.000107
138.24,0.068582,0.133848,-0.099263,-0.067865,3.431940,3.071613,0.000151,-0.000117
138.26,0.068582,0.133099,-0.099263,-0.067599,3.431944,3.071781,0.000151,-0.000119
138.27,0.068582,0.133026,-0.099263,-0.067671,3.431947,3.071781,0.000151,-0.000110
138.28,0.062200,0.132952,-0.099626,-0.067745,3.431965,3.071781,-0.000690,-0.000097
138.28,0.062200,0.132857,-0.099626,-0.067840,3.431983,3.071781,-0.000690,-0.000084
138.29,0.062200,0.132065,-0.099626,-0.067609,3.432001,3.071945,-0.000690,-0.000071
138.30,0.062200,0.131928,-0.099626,-0.067746,3.432019,3.071945,-0.000690,-0.000055
138.31,0.062200,0.131773,-0.099626,-0.067902,3.432037,3.071945,-0.000690,-0.000042
138.32,0.065660,0.131602,-0.098709,-0.068072,3.432015,3.071945,-0.000129,-0.000034
138.33,0.065660,0.130760,-0.098709,-0.067884,3.431992,3.072105,-0.000129,-0.000037
138.34,0.065660,0.130602,-0.098709,-0.068042,3.431970,3.072105,-0.000129,-0.000037
138.34,0.065660,0.130451,-0.098709,-0.068193,3.431948,3.072105,-0.000129,-0.000039
138.35,0.065660,0.130309,-0.098709,-0.068335,3.431926,3.072105,-0.000129,-0.000042
138.36,0.061837,0.129511,-0.098099,-0.068118,3.431825,3.072261,-0.000785,-0.000047
138.37,0.061837,0.129385,-0.098099,-0.068244,3.431724,3.072261,-0.000785,-0.000062
138.37,0.061837,0.129264,-0.098099,-0.068365,3.431623,3.072261,-0.000785,-0.000076
138.38,0.061837,0.129148,-0.098099,-0.068481,3.431523,3.072261,-0.000785,-0.000089
138.39,0.061837,0.128363,-0.098099,-0.068234,3.431422,3.072412,-0.000785,-0.000101
138.40,0.061837,0.128252,-0.098099,-0.068345,3.431321,3.072412,-0.000785,-0.000106
138.40,0.061837,0.128141,-0.098099,-0.068456,3.431220,3.072412,-0.000785,-0.000112
138.41,0.057052,0.128030,-0.098498,-0.068567,3.431187,3.072412,0.000990,-0.000117
138.42,0.057052,0.127240,-0.098498,-0.068329,3.431154,3.072558,0.000990,-0.000098
138.43,0.057052,0.127107,-0.098498,-0.068461,3.431121,3.072558,0.000990,-0.000075
138.43,0.057052,0.126964,-0.098498,-0.068604,3.431089,3.072558,0.000990,-0.000055
138.44,0.057052,0.126813,-0.098498,-0.068755,3.431056,3.072558,0.000990,-0.000037
138.45,0.057052,0.125983,-0.098498,-0.068546,3.431023,3.072702,0.000990,-0.000021
138.46,0.053355,0.125820,-0.098910,-0.068709,3.431023,3.072702,-0.000098,-0.000002
138.47,0.053355,0.125641,-0.098910,-0.068888,3.431024,3.072702,-0.000098,0.000007
138.48,0.053355,0.125449,-0.098910,-0.069080,3.431024,3.072702,-0.000098,0.000013
138.49,0.053355,0.124576,-0.098910,-0.068908,3.431024,3.072842,-0.000098,0.000014
138.50,0.053355,0.124370,-0.098910,-0.069115,3.431024,3.072842,-0.000098,0.000016
138.51,0.053355,0.124160,-0.098910,-0.069324,3.431025,3.072842,-0.000098,0.000014
138.52,0.053355,0.123952,-0.098910,-0.069533,3.431025,3.072842,-0.000098,0.000009
138.53,0.057011,0.123079,-0.097925,-0.069362,3.431022,3.072978,-0.000701,0.000001
138.54,0.057011,0.122894,-0.097925,-0.069547,3.431020,3.072978,-0.000701,-0.000022
138.55,0.057011,0.122728,-0.097925,-0.069713,3.431017,3.072978,-0.000701,-0.000045
138.56,0.057011,0.122579,-0.097925,-0.069862,3.431014,3.072978,-0.000701,-0.000065
138.56,0.057011,0.121795,-0.097925,-0.069624,3.431012,3.073110,-0.000701,-0.000083
138.58,0.051991,0.121673,-0.100715,-0.069747,3.431015,3.073110,-0.000099,-0.000092
138.58,0.051991,0.121521,-0.100715,-0.069898,3.431019,3.073110,-0.000099,-0.000057
138.59,0.051991,0.121346,-0.100715,-0.070073,3.431022,3.073110,-0.000099,-0.000028
138.60,0.051991,0.120503,-0.100715,-0.069888,3.431025,3.073237,-0.000099,-0.000006
138.61,0.051991,0.120297,-0.100715,-0.070094,3.431029,3.073237,-0.000099,0.000013
138.61,0.051724,0.120085,-0.097671,-0.070307,3.431033,3.073237,0.000050,0.000023
138.62,0.051724,0.119904,-0.097671,-0.070487,3.431038,3.073237,0.000050,-0.000011
138.63,0.051724,0.119098,-0.097671,-0.070251,3.431043,3.073359,0.000050,-0.000044
138.64,0.051724,0.118973,-0.097671,-0.070377,3.431047,3.073359,0.000050,-0.000067
138.64,0.051724,0.118868,-0.097671,-0.070482,3.431052,3.073359,0.000050,-0.000085
138.65,0.051724,0.118779,-0.097671,-0.070571,3.431057,3.073359,0.000050,-0.000098
138.66,0.051724,0.118050,-0.097671,-0.070261,3.431061,3.073476,0.000050,-0.000105
138.66,0.045606,0.117976,-0.095213,-0.070335,3.431016,3.073476,-0.000207,-0.000101
138.67,0.045606,0.117917,-0.095213,-0.070394,3.430971,3.073476,-0.000207,-0.000127
138.68,0.045606,0.117865,-0.095213,-0.070446,3.430926,3.073476,-0.000207,-0.000143
138.69,0.045606,0.117149,-0.095213,-0.070102,3.430882,3.073589,-0.000207,-0.000149
138.69,0.045606,0.117087,-0.095213,-0.070164,3.430837,3.073589,-0.000207,-0.000143
138.70,0.045606,0.117011,-0.095213,-0.070241,3.430792,3.073589,-0.000207,-0.000130
138.71,0.045606,0.116917,-0.095213,-0.070334,3.430747,3.073589,-0.000207,-0.000114
138.72,0.045223,0.116149,-0.095083,-0.070050,3.430730,3.073699,-0.000000,-0.000097
138.73,0.045223,0.116018,-0.095083,-0.070181,3.430713,3.073699,-0.000000,-0.000073
138.74,0.045223,0.115868,-0.095083,-0.070331,3.430696,3.073699,-0.000000,-0.000051
138.75,0.045223,0.115703,-0.095083,-0.070496,3.430679,3.073699,-0.000000,-0.000033
138.76,0.045223,0.114875,-0.095083,-0.070276,3.430662,3.073805,-0.000000,-0.000018
138.77,0.045223,0.114688,-0.095083,-0.070463,3.430644,3.073805,-0.000000,-0.000003
138.77,0.045026,0.114494,-0.095049,-0.070657,3.430637,3.073805,-0.000622,0.000007
138.78,0.045026,0.114298,-0.095049,-0.070853,3.430629,3.073805,-0.000622,0.000005
138.80,0.045026,0.113458,-0.095049,-0.070647,3.430621,3.073907,-0.000622,-0.000001
138.81,0.045026,0.113266,-0.095049,-0.070839,3.430613,3.073907,-0.000622,-0.000007
138.81,0.045026,0.113080,-0.095049,-0.071025,3.430606,3.073907,-0.000622,-0.000016
138.82,0.039309,0.112903,-0.095149,-0.071202,3.430602,3.073907,0.000845,-0.000029
